1,1,28.098297094322653
1,2,91.28916852209386
1,3,124.75552276424865
1,4,45.412402102001494
2,1,32.21080420454086
2,2,44.98683414609551
2,3,53.6079578014209
2,4,27.564320421649196
4,1,91.80779041213142
4,2,59.682696946195726
4,3,71.97793179226379
4,4,64.25915250425648
1,1,106.77148036790295
1,2,46.544560527952996
1,3,92.91362109864663
1,4,59.028419908581206
2,1,30.1233172567034
2,2,50.54251910540561
2,3,32.36341849410736
2,4,68.85494109201215
4,1,49.51320411005982
4,2,49.81630599781233
4,3,48.07596086558388
4,4,57.54564910528215
1,1,111.01434350290984
1,2,56.115883030683776
1,3,30.062166291215448
1,4,64.35537366999766
2,1,36.1120007108095
2,2,52.01812802684658
2,3,85.99700443546232
2,4,55.35619950320205
4,1,53.12792127458563
4,2,69.25017740926997
4,3,29.004292459456128
4,4,28.559503259440948
1,1,76.33813268654659
1,2,125.86709138788224
1,3,61.11267338349326
1,4,61.80465397040931
2,1,75.39308927602544
2,2,115.17447227785945
2,3,163.55324811266755
2,4,113.29258802778122
4,1,52.9679236235694
4,2,35.1777764535154
4,3,76.37923000918809
4,4,87.81752686875129
1,1,114.27884789555885
1,2,76.60576526232198
1,3,84.59556342342032
1,4,133.6200176802652
2,1,57.133753250657996
2,2,48.26788257902504
2,3,64.2501789918118
2,4,93.74549890437159
4,1,73.29809616886773
4,2,69.81807460500116
4,3,70.16253104137124
4,4,94.39807099049855
1,1,153.6723750261381
1,2,40.35715082478009
1,3,116.78101386551177
1,4,33.602906120153364
2,1,45.466483163413436
2,2,37.52780669015944
2,3,23.05352935161739
2,4,56.67340700773138
4,1,46.561732827397684
4,2,48.5366492114239
4,3,86.83569544154757
4,4,27.56410500051727
1,1,71.21429132941236
1,2,87.21862699523238
1,3,62.704136137206916
1,4,32.70347101780265
2,1,39.33493887426856
2,2,46.478488119913344
2,3,75.69379351001184
2,4,23.787516723336914
4,1,33.734683355142096
4,2,53.9648931922191
4,3,43.035664908217235
4,4,48.27632244476459
1,1,38.32702035161148
1,2,53.38082430430397
1,3,56.5844143243351
1,4,76.31173820971495
2,1,84.18000887314412
2,2,42.516587038860784
2,3,60.62413018542611
2,4,83.80636106267254
4,1,16.784376293407433
4,2,34.07293999956001
4,3,49.84566681977115
4,4,30.236035323191555
1,1,102.38221705716836
1,2,65.84918804963283
1,3,117.63236339645837
1,4,48.182694727320346
2,1,52.62125278205862
