1,1,21.16037895285662
1,2,11.614097098812286
1,3,15.03282529300505
1,4,17.75820117333464
2,1,11.787668638925624
2,2,15.322644205686919
2,3,8.418295803241994
2,4,8.021359615871122
4,1,6.256403201579709
4,2,6.379891266785235
4,3,5.719402554343951
4,4,7.814419865999013
1,1,10.118001331952716
1,2,14.585244135799979
1,3,21.32698310294993
1,4,12.785890121890256
2,1,10.225499488722749
2,2,15.344710956161364
2,3,7.7641874349981865
2,4,10.039971450398474
4,1,5.2817940043416405
4,2,7.356260065101796
4,3,5.56113740733781
4,4,7.111031219873473
1,1,15.040087375134618
1,2,11.972826379206557
1,3,10.675704897758047
1,4,10.143548713358538
2,1,10.715926067782558
2,2,9.223422639639358
2,3,9.96601456848071
2,4,10.909575451695181
4,1,7.402433596956648
4,2,9.270639117985105
4,3,8.848026117690752
4,4,6.735114947452134
1,1,13.13871315590444
1,2,22.068992371461363
1,3,16.18201907600727
1,4,15.636146264017082
2,1,10.777218089502355
2,2,12.816323350516184
2,3,9.97830622300131
2,4,11.075051913360655
4,1,10.610634080759315
4,2,6.434759234112873
4,3,6.752680391474656
4,4,7.145879246776439
1,1,19.469223375366248
1,2,11.127473944673888
1,3,17.88094243313846
1,4,12.894131898955935
2,1,13.967449396819163
2,2,10.152682991953268
2,3,12.535820242381828
2,4,9.212159043296703
4,1,7.4685029115648245
4,2,8.615101484309799
4,3,8.054001673486672
4,4,9.074969606247192
1,1,13.694495113331676
1,2,18.155212785220566
1,3,13.158064949257097
1,4,17.23290270105027
2,1,9.985791790573392
2,2,7.593028406474564
2,3,18.964763332332925
2,4,8.439826633773745
4,1,5.765714872104003
4,2,8.795381858551684
4,3,8.364510825516255
4,4,11.54276673805082
1,1,25.274718040562796
1,2,18.970800429334414
1,3,13.691188379076086
1,4,22.878814425680766
2,1,11.164253416166746
2,2,9.861924319781604
2,3,11.717795956378199
2,4,7.480557730338886
4,1,9.47062569693164
4,2,8.979469821507815
4,3,9.321501756242657
4,4,6.8483719630262065
1,1,8.268914010992612
1,2,21.003876069988788
1,3,17.3247708073503
1,4,18.825489611613587
2,1,13.632093162695284
2,2,5.670238904613713
2,3,15.590911403243433
2,4,8.059831899283932
4,1,9.168063565314506
4,2,7.257079003518041
4,3,9.121632657865877
4,4,9.092925310827074
1,1,11.120891042511394
1,2,14.024481902206244
1,3,15.042000104378646
1,4,13.6893435279524
2,1,16.734672748092233
2,2,10.976793257401301
2,3,7.013446334829109
2,4,9.688031934762488
4,1,7.702071724139472
4,2,10.777799273121285
4,3,5.971720248710728
4,4,7.479194130692786
1,1,16.714417501924004
1,2,12.637599458149866
1,3,13.830552335621313
1,4,9.684234181782456
2,1,10.18592225130569
2,2,10.995474442286453
2,3,15.82345753572576
2,4,14.447535990130206
4,1,7.94682870476259
4,2,5.161856683328967
4,3,8.456903130209236
4,4,6.020512635076046
1,1,14.3689437922552
1,2,15.259626482777422
1,3,13.241979160305402
1,4,10.396430234778284
2,1,12.067695896872657
2,2,10.812669978368822
2,3,12.830194285548531
2,4,12.777389114707708
4,1,8.240943673153584
4,2,7.3380779667901725
4,3,5.505547633335072
4,4,8.273342845819682
1,1,14.616848376866736
1,2,8.842202245803918
1,3,14.295406258043528
1,4,18.137781306100372
2,1,13.954704952825738
2,2,9.493170485993433
2,3,10.21158622241704
2,4,10.688855492373563
4,1,9.708865551010549
4,2,8.11608897483541
4,3,8.67598041584499
4,4,7.2667652185222495
1,1,15.314261880842075
1,2,15.487601618216853
1,3,14.701283913668322
1,4,18.672519934438004
2,1,8.423089773253139
2,2,8.654115353999769
2,3,13.390341686522717
2,4,6.115423901016005
4,1,6.912913694805307
