2,1,40.3531637786085
2,2,39.077457548727416
2,3,41.913683189579764
2,4,39.37948003330208
2,1,45.36724672561442
2,2,52.135914758714996
2,3,48.76043343572187
2,4,33.74230123005816
2,1,41.552700880499664
2,2,36.935008819771454
2,3,40.212520241627146
2,4,37.43540900965514
2,1,32.60272414095037
2,2,38.62836065226666
2,3,38.83136218890322
2,4,33.175565593549734
2,1,33.8567951934815
2,2,43.020632547158236
2,3,31.66670302367963
2,4,35.069344328333464
2,1,36.90493415785785
2,2,45.24606851909085
2,3,44.408777538436674
2,4,56.36310369461961
2,1,50.15911848211805
2,2,36.31431348751295
2,3,43.498751021355325
2,4,40.84672726072838
2,1,42.390588796218005
2,2,32.13159690496101
2,3,43.69355139124998
2,4,43.97641628079919
2,1,37.71919420468116
2,2,44.76011844436605
2,3,52.02826169940443
2,4,40.12237978236397
2,1,49.20241630665452
2,2,38.622642997533625
2,3,42.74487880855379
2,4,39.49781552374325
2,1,39.68215637810722
2,2,39.59406992895216
2,3,44.76337817411253
2,4,38.65116995614285
2,1,34.21630442288897
2,2,41.61255349425909
2,3,48.50612419745648
2,4,40.959750879204066
2,1,34.291804776360856
2,2,33.39621984195059
2,3,37.58390410982712
2,4,33.9446125802505
2,1,42.01550081073866
2,2,32.72655889013106
2,3,42.4224535164572
2,4,45.16036227273217
2,1,44.43545418209532
2,2,34.32652047743992
2,3,34.429123497248646
2,4,41.91914923695144
2,1,46.871439972732155
2,2,48.73039428100932
2,3,37.388279960366084
2,4,30.14403994507567
2,1,37.15573197743836
2,2,47.84100156519084
2,3,37.27726891423261
2,4,49.996315999886804
2,1,34.82371917833695
2,2,56.74084937636539
2,3,41.174563214435736
2,4,39.0199249206495
2,1,31.903159641616316
2,2,37.314514023638495
2,3,46.78599249017488
2,4,36.60119153165882
2,1,41.569344876507444
2,2,32.90971239774012
2,3,34.61668602869674
2,4,44.24748120801493
2,1,48.93126023570038
2,2,40.214026427894204
2,3,43.02457942589311
2,4,39.79078932295979
2,1,38.097242915261354
2,2,44.82077050931685
2,3,46.6016747409427
2,4,26.329657480225404
2,1,37.91117746997775
2,2,47.96944473643321
2,3,42.61447252196131
2,4,50.33730440142039
2,1,42.22576138813202
2,2,43.56870189937495
2,3,41.405738442552924
2,4,38.14240437048814
2,1,36.04218547851355
2,2,44.87468022563201
2,3,37.30345145935631
2,4,40.11917658917297
2,1,43.62804688254843
2,2,44.36162269353775
2,3,46.485612918910086
2,4,43.939720075683915
2,1,30.938282031011745
2,2,37.00939075149121
2,3,46.028411629943044
2,4,57.260797158654626
2,1,50.95936929416093
2,2,34.49244762922202
2,3,46.62429905450951
2,4,45.118943738445296
2,1,51.65114158470351
2,2,42.76010636323121
2,3,33.69771573057381
2,4,44.29862675968558
2,1,41.04339864221007
2,2,40.63233845893785
2,3,42.745187811933675
2,4,37.05102929776043
2,1,39.81434009550197
2,2,35.442323964250484
2,3,48.948248424922795
2,4,38.002962036003794
2,1,35.26589483122707
2,2,44.140660096745094
2,3,47.79542243272472
2,4,33.10046302855346
2,1,45.267002200238544
2,2,34.90474529937303
2,3,37.99536099227594
2,4,34.33589808489774
2,1,42.36850774208337
2,2,27.470577041417126
2,3,32.61409250310204
2,4,35.79367811828851
2,1,44.60176928429435
2,2,35.340578658286596
2,3,41.53351141982559
2,4,30.1275168917614
2,1,39.18366319495001
2,2,54.002817303482395
2,3,52.12022298909441
2,4,39.804979883962744
2,1,41.67615566172974
2,2,44.5327322300638
2,3,40.419285387374764
2,4,29.463912192786047
2,1,37.63932756053937
2,2,41.80130072039001
2,3,36.78036423356869
2,4,44.301359704175454
2,1,46.10352161653958
2,2,36.9574408005533
2,3,37.37281669635423
2,4,51.92491443785713
2,1,49.129809306028804
2,2,34.890379908964896
2,3,44.02314176289045
2,4,40.401695020945944
2,1,37.4650190892586
2,2,35.035429458998884
2,3,41.961113060652664
2,4,45.75747879298356
2,1,34.48705228078008
2,2,40.019358104412426
2,3,35.77144886342956
2,4,34.39463939875745
2,1,37.33580556807763
2,2,42.43644229776599
2,3,48.3249972325469
2,4,30.325664431051482
2,1,29.459905330782657
2,2,43.51226576798444
2,3,46.36297093479137
2,4,45.956163572832516
2,1,34.806330434855695
2,2,35.934968728936866
2,3,48.10804853391066
2,4,44.710991473743015
2,1,38.97008086921937
2,2,48.04510784300809
2,3,29.90104907196318
2,4,36.91575456589072
2,1,37.88062754142735
2,2,36.61731843687677
2,3,37.31773720148581
2,4,37.050055211223714
2,1,35.597805653735946
2,2,37.17758425071308
2,3,39.40210885364531
2,4,44.66787636982068
2,1,40.04971504204761
2,2,36.04210013194908
2,3,50.29983186469748
2,4,44.08073694762383
2,1,32.945498848017294
2,2,35.95418595335572
2,3,49.146690393016634
2,4,33.23339994164146
2,1,34.07286785397271
2,2,35.48921849069611
2,3,43.68068397475602
2,4,40.26894747051866
2,1,37.644628160499394
2,2,25.65267022539076
2,3,40.21599591685723
2,4,43.74057143132651
2,1,36.264349711224895
2,2,38.730643748780125
2,3,40.35170353727134
2,4,30.48461261322883
2,1,34.2506803249473
2,2,39.78837384665358
2,3,27.929890789579918
2,4,36.84005821038789
2,1,32.467644230309276
2,2,40.09124321485189
2,3,26.394952989166626
2,4,43.543199271249016
2,1,32.75341192832054
2,2,30.53312865694294
2,3,49.61225603800252
2,4,46.975601742497574
2,1,38.662651433343925
2,2,38.18853972464162
2,3,48.651339725786386
2,4,26.29010278513049
2,1,29.461983842895652
2,2,40.29560638239763
2,3,32.91682866047666
2,4,35.01949458309727
2,1,33.32333482666146
2,2,46.69253376444053
2,3,43.978728714813286
2,4,31.964365319467262
2,1,34.00149360121708
2,2,33.87025068769281
2,3,38.098287497748885
2,4,44.503082611928164
